DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Luxembourg,2019,-93.922,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Luxembourg,2020,-37.380,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Luxembourg,2021,98.457,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Luxembourg,2022,92.658,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Luxembourg,2023,135.743,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2014,4670.523,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2015,-960.279,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2016,332.300,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2017,1064.576,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2018,-2090.562,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2019,-755.051,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2020,-2842.331,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2021,2490.348,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2022,-2154.194,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Latvia,2023,-3750.957,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2014,147.890,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2015,-48.848,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2016,-21.212,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2017,-59.608,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2018,-330.411,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2019,-22.380,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2020,-817.018,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2021,-681.436,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2022,-157.774,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Moldova,2023,505.245,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2014,-95.314,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2015,80.694,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2016,-172.972,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2017,-78.993,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2018,142.210,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2019,130.731,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2020,190.518,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2021,47.430,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2022,113.279,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Montenegro,2023,106.290,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2014,-221.301,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2015,-57.752,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2016,-52.702,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2017,519.462,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2018,-809.740,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2019,443.690,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2020,-513.641,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2021,-371.199,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2022,-422.230,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,North Macedonia,2023,599.508,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2014,421.278,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2015,539.111,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2016,-524.651,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2017,-1405.468,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2018,488.111,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2019,582.232,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2020,356.328,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2021,415.978,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2022,-215.576,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Malta,2023,279.193,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2014,-999.256,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2015,-34249.999,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2016,22968.440,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2017,24407.812,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2018,-14010.958,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2019,-27237.168,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2020,-13912.386,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2021,101021.331,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2022,-105919.702,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Netherlands,2023,16601.139,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2014,6257.619,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2015,-1663.416,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2016,-3341.679,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2017,10622.161,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2018,-6231.525,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2019,9667.414,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2020,-10196.252,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2021,10036.310,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2022,-6547.062,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Norway,2023,3579.188,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2014,-6603.849,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2015,-8618.807,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2016,33526.177,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2017,7103.068,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2018,-31170.010,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2019,-49129.438,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2020,10282.916,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2021,59945.820,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2022,-34517.706,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Poland,2023,-37426.168,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2014,4227.241,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2015,-1902.417,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2016,1688.442,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2017,-2774.050,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2018,-5228.952,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2019,-674.321,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2020,10150.441,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2021,4560.424,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2022,-617.177,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Portugal,2023,2005.496,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2014,1340.545,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2015,2522.450,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2016,1369.460,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2017,2948.044,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2018,4499.669,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2019,-15768.998,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2020,9398.092,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2021,5682.859,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2022,-9652.610,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Romania,2023,2526.051,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2014,2257.630,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2015,-432.254,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2016,1909.485,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2017,-729.896,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2018,1577.219,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2019,-3283.137,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2020,2421.461,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2021,4805.132,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2022,-6556.859,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Serbia,2023,-2754.254,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2014,-3882.068,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2015,-19101.771,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2016,-14741.288,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2017,23983.574,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2018,10505.384,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2019,-9236.331,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2020,-26178.956,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2021,40466.195,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2022,-8107.199,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Sweden,2023,3093.218,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2014,692.021,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2015,116.324,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2016,-3.613,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2017,-896.058,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2018,383.022,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2019,-820.518,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2020,-190.953,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2021,1458.388,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2022,-924.911,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovenia,2023,-1701.810,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2014,-4100.375,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2015,1107.516,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2016,2487.853,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2017,-3563.222,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2018,2223.819,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2019,-20844.582,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2020,5022.040,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2021,17266.722,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2022,-19790.048,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Slovakia,2023,-4591.474,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2014,5000.450,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2015,-23094.840,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2016,-14534.892,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2017,-22384.988,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2018,-9747.309,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2019,3002.066,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2020,-117.891,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2021,12265.149,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2022,-50272.712,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Türkiye,2023,358.541,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2014,11822.111,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2015,-17925.168,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2016,5787.616,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2017,-27376.629,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2018,6104.197,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2019,-44476.174,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Ukraine,2020,-294.329,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2014,-46871.476,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2015,57201.451,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2016,57253.996,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2017,40244.522,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2018,-1275.099,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,United Kingdom,2019,-11159.512,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2014,110.528,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2015,273.070,,
