freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Moldova,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Moldova,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Moldova,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Moldova,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Moldova,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Montenegro,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,North Macedonia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Malta,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Netherlands,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Norway,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Poland,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Portugal,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Romania,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Serbia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Sweden,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovenia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Slovakia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Türkiye,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Ukraine,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,United Kingdom,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Gigawatt-hour,Kosovo*,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Albania,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Austria,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Belgium,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2019,-1.448,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2020,-2.165,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2021,-7.878,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2022,-4.516,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Bulgaria,2023,-4.58,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Cyprus,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Czechia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Germany,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2016,0.0,16/12/24 23:00:00
