geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE,unit
Cyprus,2015,17944.2,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2016,19013.8,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2017,20312.4,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2018,21807.8,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2019,23400.9,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2020,22373.6,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2021,25679.9,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2022,29645.4,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2023,32439.2,17/11/25 23:00:00,"Current prices, million euro"
Cyprus,2024,34770.2,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2015,170527.3,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2016,179145.9,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2017,196738.7,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2018,213505.4,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2019,229406.7,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2020,220310.6,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2021,246012.3,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2022,286976.8,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2023,319099.1,17/11/25 23:00:00,"Current prices, million euro"
Czechia,2024,320741.7,17/11/25 23:00:00,"Current prices, million euro"
Germany,2015,3087030.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2016,3195210.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2017,3333110.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2018,3434030.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2019,3537280.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2020,3450720.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2021,3682340.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2022,3989390.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2023,4219310.0,17/11/25 23:00:00,"Current prices, million euro"
Germany,2024,4328970.0,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2015,272193.0,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2016,282265.1,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2017,294355.0,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2018,301017.3,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2019,308546.2,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2020,312118.3,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2021,343318.6,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2022,380567.4,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2023,374173.6,17/11/25 23:00:00,"Current prices, million euro"
Denmark,2024,392400.7,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,10616222.3,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,10904868.5,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,11318040.7,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,11694023.9,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,12084516.3,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,11565084.6,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,12560309.4,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,13690316.7,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,14663651.9,17/11/25 23:00:00,"Current prices, million euro"
"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,15231314.4,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2015,10386990.6,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2016,10667847.7,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2017,11064998.9,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2018,11422259.9,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2019,11796539.0,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2020,11279941.0,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2021,12243569.3,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2022,13336384.4,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2023,14191291.9,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 12 countries (2001-2006),2024,14730739.1,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2015,10616222.3,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2016,10904868.5,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2017,11318040.7,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2018,11694023.9,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2019,12084516.3,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2020,11565084.6,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2021,12560309.4,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2022,13690316.7,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2023,14584465.5,17/11/25 23:00:00,"Current prices, million euro"
Euro area - 19 countries  (2015-2022),2024,15145409.2,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2015,10661709.8,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2016,10952442.0,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2017,11368245.0,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2018,11747059.3,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2019,12140284.1,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2020,11615802.3,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2021,12618699.7,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2022,13757926.2,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2023,14663651.9,17/11/25 23:00:00,"Current prices, million euro"
Euro area – 20 countries (from 2023),2024,15231314.4,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2015,21010.9,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2016,22189.0,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2017,24316.1,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2018,26438.5,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2019,28472.1,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2020,27859.3,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2021,31453.3,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2022,36300.9,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2023,38353.4,17/11/25 23:00:00,"Current prices, million euro"
Estonia,2024,39847.7,17/11/25 23:00:00,"Current prices, million euro"
Greece,2015,175362.9,17/11/25 23:00:00,"Current prices, million euro"
Greece,2016,174448.2,17/11/25 23:00:00,"Current prices, million euro"
Greece,2017,177378.5,17/11/25 23:00:00,"Current prices, million euro"
Greece,2018,180615.7,17/11/25 23:00:00,"Current prices, million euro"
Greece,2019,185181.2,17/11/25 23:00:00,"Current prices, million euro"
Greece,2020,167539.5,17/11/25 23:00:00,"Current prices, million euro"
Greece,2021,184574.6,17/11/25 23:00:00,"Current prices, million euro"
Greece,2022,207008.7,17/11/25 23:00:00,"Current prices, million euro"
Greece,2023,224686.2,17/11/25 23:00:00,"Current prices, million euro"
Greece,2024,236736.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2015,1087112.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2016,1122967.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2017,1170024.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2018,1212276.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2019,1253710.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2020,1129214.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2021,1235474.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2022,1375863.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2023,1497761.0,17/11/25 23:00:00,"Current prices, million euro"
Spain,2024,1594330.0,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2015,12308193.9,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2016,12638273.2,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2017,13169371.7,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2018,13628647.4,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2019,14122773.4,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2020,13578816.3,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2021,14792288.9,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2022,16169776.2,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2023,17257316.2,17/11/25 23:00:00,"Current prices, million euro"
European Union - 27 countries (from 2020),2024,18015434.3,17/11/25 23:00:00,"Current prices, million euro"
Finland,2015,210192.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2016,215717.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2017,224706.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2018,231905.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2019,238518.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2020,236387.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2021,248764.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2022,266135.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2023,272848.0,17/11/25 23:00:00,"Current prices, million euro"
Finland,2024,275963.0,17/11/25 23:00:00,"Current prices, million euro"
France,2015,2201401.6,17/11/25 23:00:00,"Current prices, million euro"
France,2016,2231819.2,17/11/25 23:00:00,"Current prices, million euro"
France,2017,2291680.5,17/11/25 23:00:00,"Current prices, million euro"
France,2018,2355362.8,17/11/25 23:00:00,"Current prices, million euro"
France,2019,2432206.8,17/11/25 23:00:00,"Current prices, million euro"
France,2020,2318276.2,17/11/25 23:00:00,"Current prices, million euro"
France,2021,2508102.3,17/11/25 23:00:00,"Current prices, million euro"
France,2022,2653997.2,17/11/25 23:00:00,"Current prices, million euro"
France,2023,2826541.5,17/11/25 23:00:00,"Current prices, million euro"
France,2024,2919899.9,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2015,45487.5,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2016,47573.5,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2017,50204.3,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2018,53035.3,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2019,55767.8,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2020,50717.8,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2021,58390.4,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2022,67609.4,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2023,79186.3,17/11/25 23:00:00,"Current prices, million euro"
Croatia,2024,85905.2,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2015,112854.0,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2016,116593.5,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2017,127222.5,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2018,136580.0,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2019,147373.2,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2020,138954.5,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2021,154971.7,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2022,168546.2,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2023,197178.7,17/11/25 23:00:00,"Current prices, million euro"
Hungary,2024,206040.1,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2015,272282.9,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2016,275933.1,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2017,308366.0,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2018,335136.0,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2019,363752.6,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2020,381728.7,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2021,448445.1,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2022,520718.4,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2023,524728.8,17/11/25 23:00:00,"Current prices, million euro"
Ireland,2024,562794.2,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2015,15960.5,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2016,19067.0,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2017,22211.8,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2018,22591.2,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2019,22315.1,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2020,19302.5,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2021,22188.1,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2022,27738.9,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2023,29301.6,17/11/25 23:00:00,"Current prices, million euro"
Iceland,2024,30726.8,17/11/25 23:00:00,"Current prices, million euro"
Italy,2015,1663277.7,17/11/25 23:00:00,"Current prices, million euro"
Italy,2016,1704856.7,17/11/25 23:00:00,"Current prices, million euro"
Italy,2017,1744493.0,17/11/25 23:00:00,"Current prices, million euro"
Italy,2018,1777744.4,17/11/25 23:00:00,"Current prices, million euro"
Italy,2019,1804066.8,17/11/25 23:00:00,"Current prices, million euro"
Italy,2020,1670011.9,17/11/25 23:00:00,"Current prices, million euro"
Italy,2021,1842507.4,17/11/25 23:00:00,"Current prices, million euro"
Italy,2022,1998072.6,17/11/25 23:00:00,"Current prices, million euro"
Italy,2023,2142601.7,17/11/25 23:00:00,"Current prices, million euro"
Italy,2024,2199619.4,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2015,5649.1,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2016,5637.7,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2017,5734.6,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2018,5666.3,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2019,5750.1,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2020,5618.0,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2021,6688.5,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2022,7011.9,17/11/25 23:00:00,"Current prices, million euro"
Liechtenstein,2023,7661.0,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2015,37440.7,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2016,38820.7,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2017,42274.6,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2018,45947.4,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2019,49239.2,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2020,50264.6,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2021,56709.1,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2022,67081.1,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2023,74317.0,17/11/25 23:00:00,"Current prices, million euro"
Lithuania,2024,78996.2,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2015,54142.3,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2016,56208.1,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2017,58168.8,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2018,60193.4,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2019,62415.0,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2020,64499.2,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2021,73039.5,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2022,76731.2,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2023,82115.5,17/11/25 23:00:00,"Current prices, million euro"
Luxembourg,2024,86180.3,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2015,23744.3,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2016,24498.2,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2017,26017.1,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2018,28153.4,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2019,29567.0,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2020,29224.3,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2021,32283.8,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2022,36088.7,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2023,39564.2,17/11/25 23:00:00,"Current prices, million euro"
Latvia,2024,40359.4,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2015,3615.0,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2016,3936.6,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2017,4252.5,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2018,4600.9,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2019,4898.4,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2020,4144.8,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2021,4923.2,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2022,5944.4,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2023,7068.8,17/11/25 23:00:00,"Current prices, million euro"
Montenegro,2024,7644.5,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2015,9072.3,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2016,9656.5,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2017,10038.3,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2018,10744.0,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2019,11262.0,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2020,10851.7,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2021,11834.7,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2022,13243.2,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2023,14667.4,17/11/25 23:00:00,"Current prices, million euro"
North Macedonia,2024,15672.0,17/11/25 23:00:00,"Current prices, million euro"
Malta,2015,10221.4,17/11/25 23:00:00,"Current prices, million euro"
Malta,2016,10864.3,17/11/25 23:00:00,"Current prices, million euro"
Malta,2017,12535.7,17/11/25 23:00:00,"Current prices, million euro"
Malta,2018,13678.6,17/11/25 23:00:00,"Current prices, million euro"
Malta,2019,14594.2,17/11/25 23:00:00,"Current prices, million euro"
Malta,2020,14362.4,17/11/25 23:00:00,"Current prices, million euro"
Malta,2021,16689.9,17/11/25 23:00:00,"Current prices, million euro"
Malta,2022,17974.7,17/11/25 23:00:00,"Current prices, million euro"
Malta,2023,20911.2,17/11/25 23:00:00,"Current prices, million euro"
Malta,2024,23071.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2015,699175.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2016,720175.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2017,750861.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2018,787273.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2019,829767.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2020,816463.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2021,891550.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2022,993820.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2023,1050133.0,17/11/25 23:00:00,"Current prices, million euro"
Netherlands,2024,1122459.0,17/11/25 23:00:00,"Current prices, million euro"
Norway,2015,349756.7,17/11/25 23:00:00,"Current prices, million euro"
Norway,2016,335396.5,17/11/25 23:00:00,"Current prices, million euro"
Norway,2017,356288.5,17/11/25 23:00:00,"Current prices, million euro"
Norway,2018,372657.6,17/11/25 23:00:00,"Current prices, million euro"
Norway,2019,365130.5,17/11/25 23:00:00,"Current prices, million euro"
Norway,2020,322823.8,17/11/25 23:00:00,"Current prices, million euro"
Norway,2021,425445.6,17/11/25 23:00:00,"Current prices, million euro"
Norway,2022,567468.3,17/11/25 23:00:00,"Current prices, million euro"
Norway,2023,446533.8,17/11/25 23:00:00,"Current prices, million euro"
Norway,2024,446866.1,17/11/25 23:00:00,"Current prices, million euro"
Poland,2015,432485.8,17/11/25 23:00:00,"Current prices, million euro"
Poland,2016,427658.6,17/11/25 23:00:00,"Current prices, million euro"
Poland,2017,469071.2,17/11/25 23:00:00,"Current prices, million euro"
Poland,2018,503951.0,17/11/25 23:00:00,"Current prices, million euro"
Poland,2019,538423.5,17/11/25 23:00:00,"Current prices, million euro"
Poland,2020,531827.4,17/11/25 23:00:00,"Current prices, million euro"
Poland,2021,583001.4,17/11/25 23:00:00,"Current prices, million euro"
Poland,2022,661712.3,17/11/25 23:00:00,"Current prices, million euro"
Poland,2023,751931.7,17/11/25 23:00:00,"Current prices, million euro"
Poland,2024,848490.9,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2015,179392.7,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2016,186380.7,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2017,195509.1,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2018,204997.6,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2019,214489.9,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2020,201032.7,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2021,216493.7,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2022,243957.1,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2023,270352.6,17/11/25 23:00:00,"Current prices, million euro"
Portugal,2024,289428.0,17/11/25 23:00:00,"Current prices, million euro"
Romania,2015,160289.0,17/11/25 23:00:00,"Current prices, million euro"
Romania,2016,167497.1,17/11/25 23:00:00,"Current prices, million euro"
Romania,2017,186399.2,17/11/25 23:00:00,"Current prices, million euro"
Romania,2018,204780.7,17/11/25 23:00:00,"Current prices, million euro"
Romania,2019,223341.4,17/11/25 23:00:00,"Current prices, million euro"
Romania,2020,219839.8,17/11/25 23:00:00,"Current prices, million euro"
Romania,2021,240986.6,17/11/25 23:00:00,"Current prices, million euro"
Romania,2022,280777.4,17/11/25 23:00:00,"Current prices, million euro"
Romania,2023,321577.9,17/11/25 23:00:00,"Current prices, million euro"
Romania,2024,353633.1,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2015,37219.6,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2016,38164.7,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2017,40828.4,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2018,44710.6,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2019,48104.5,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2020,49024.2,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2021,55931.3,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2022,63512.8,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2023,75205.2,17/11/25 23:00:00,"Current prices, million euro"
Serbia,2024,83257.9,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2015,452337.2,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2016,463918.8,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2017,474838.2,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2018,465753.3,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2019,474202.9,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2020,478106.9,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2021,533953.6,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2022,547190.4,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2023,535176.8,17/11/25 23:00:00,"Current prices, million euro"
Sweden,2024,558044.4,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2015,38493.9,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2016,40013.2,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2017,42625.5,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2018,45462.4,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2019,48156.5,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2020,46738.7,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2021,52032.4,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2022,56881.6,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2023,64050.0,17/11/25 23:00:00,"Current prices, million euro"
Slovenia,2024,67418.1,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2015,80376.3,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2016,81621.6,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2017,84960.4,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2018,90275.9,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2019,94547.5,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2020,94320.6,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2021,101891.6,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2022,109959.8,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2023,123538.7,17/11/25 23:00:00,"Current prices, million euro"
Slovakia,2024,130207.5,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2015,778072.8,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2016,786644.3,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2017,764822.9,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2018,666902.5,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2019,692385.8,17/11/25 23:00:00,"Current prices, million euro"
